"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2061,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2062,3.8132,5,5,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2063,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2064,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2065,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2066,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2067,3.4371,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2068,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2069,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2070,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2071,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2072,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2073,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2074,2.7482,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2075,2.8436,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2076,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2077,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2078,4.0536,8,16,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2079,2.8902,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2080,4.3753,10,10,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2081,3.0266,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2082,2.60795,6,12,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2083,3.57173333333333,11,33,300,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2084,4.1477,9.5,19,150,50,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Future2","ssp585"
2085,4.0307,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2086,4.71075,12.5,25,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2087,3.45135,8,16,200,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Future2","ssp585"
2088,4.3051,13,13,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2089,4.6516,30.3333333333333,91,275,23,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2090,3.1069,12,12,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2091,3.771,21,21,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2092,3.44426666666667,13,39,300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2093,5.206,17.25,69,303,86,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2094,3.99286666666667,19,57,296,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2095,4.582325,20.25,81,363,37,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2096,4.21865,16.25,65,357,29,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,"Future2","ssp585"
2097,4.132175,9.25,37,400,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"Future2","ssp585"
2098,3.85595,16.75,67,389,11,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,"Future2","ssp585"
2099,4.1513,77,77,94,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
